epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
27,2020-06-30,40,PI,Campo Largo do Piauí,2202174,city,21,288.50117,0,2,0,0.0952,7279,True,False
27,2020-06-30,89,PI,Campo Maior,2202208,city,759,1620.6521,50,11,0,0.0145,46833,True,False
27,2020-06-30,67,PI,Canto do Buriti,2202307,city,28,132.15651,10,1,0,0.0357,21187,True,False
27,2020-06-30,43,PI,Capitão de Campos,2202406,city,27,236.48945,0,0,0,0.0,11417,True,False
27,2020-06-30,41,PI,Capitão Gervásio Oliveira,2202455,city,5,121.95122,0,0,0,0.0,4100,True,False
27,2020-06-30,79,PI,Caracol,2202505,city,13,119.09124,1,0,0,0.0,10916,True,False
27,2020-06-30,34,PI,Caraúbas do Piauí,2202539,city,29,494.20586,0,0,0,0.0,5868,True,False
27,2020-06-30,24,PI,Caridade do Piauí,2202554,city,9,177.61989,0,0,0,0.0,5067,True,False
27,2020-06-30,69,PI,Castelo do Piauí,2202604,city,22,111.5845,-3,3,2,0.1364,19716,True,False
27,2020-06-30,29,PI,Caxingó,2202653,city,30,553.09735,3,0,0,0.0,5424,True,False
27,2020-06-30,58,PI,Cocal,2202703,city,116,417.4614,1,2,0,0.0172,27787,True,False
27,2020-06-30,54,PI,Cocal de Telha,2202711,city,28,572.48007,0,0,0,0.0,4891,True,False
27,2020-06-30,60,PI,Cocal dos Alves,2202729,city,3,48.7567,0,0,0,0.0,6153,True,False
27,2020-06-30,55,PI,Coivaras,2202737,city,30,746.26866,2,0,0,0.0,4020,True,False
27,2020-06-30,72,PI,Colônia do Gurguéia,2202752,city,5,77.11289,0,2,0,0.4,6484,True,False
27,2020-06-30,60,PI,Colônia do Piauí,2202778,city,12,156.73981,0,0,0,0.0,7656,True,False
27,2020-06-30,9,PI,Coronel José Dias,2202851,city,6,128.15036,2,0,0,0.0,4682,True,False
27,2020-06-30,65,PI,Corrente,2202901,city,38,142.62123,0,0,0,0.0,26644,True,False
27,2020-06-30,39,PI,Cristino Castro,2203107,city,15,143.9125,5,1,0,0.0667,10423,True,False
27,2020-06-30,43,PI,Curimatá,2203206,city,38,333.68458,2,0,0,0.0,11388,True,False
27,2020-06-30,55,PI,Currais,2203230,city,3,60.55713,0,0,0,0.0,4954,True,False
27,2020-06-30,34,PI,Curralinhos,2203255,city,12,270.08778,0,0,0,0.0,4443,True,False
27,2020-06-30,36,PI,Curral Novo do Piauí,2203271,city,2,37.43215,0,0,0,0.0,5343,True,False
27,2020-06-30,76,PI,Demerval Lobão,2203305,city,339,2453.49931,32,2,0,0.0059,13817,True,False
27,2020-06-30,46,PI,Dirceu Arcoverde,2203354,city,38,542.00542,4,0,0,0.0,7011,True,False
27,2020-06-30,51,PI,Dom Expedito Lopes,2203404,city,33,477.98378,0,0,0,0.0,6904,True,False
27,2020-06-30,39,PI,Domingos Mourão,2203420,city,1,22.96211,0,0,0,0.0,4355,True,False
27,2020-06-30,44,PI,Dom Inocêncio,2203453,city,32,334.86815,0,0,0,0.0,9556,True,False
27,2020-06-30,66,PI,Elesbão Veloso,2203503,city,61,417.75099,6,3,0,0.0492,14602,True,False
27,2020-06-30,75,PI,Esperantina,2203701,city,383,963.83723,21,10,0,0.0261,39737,True,False
27,2020-06-30,65,PI,Fartura do Piauí,2203750,city,3,56.52911,0,0,0,0.0,5307,True,False
27,2020-06-30,25,PI,Flores do Piauí,2203800,city,1,22.40645,0,1,0,1.0,4463,True,False
27,2020-06-30,21,PI,Floresta do Piauí,2203859,city,8,312.74433,3,0,0,0.0,2558,True,False
27,2020-06-30,73,PI,Floriano,2203909,city,175,291.98298,6,5,0,0.0286,59935,True,False
27,2020-06-30,75,PI,Francinópolis,2204006,city,22,411.36874,0,0,0,0.0,5348,True,False
27,2020-06-30,62,PI,Francisco Ayres,2204105,city,7,160.99356,0,0,0,0.0,4348,True,False
27,2020-06-30,59,PI,Francisco Santos,2204204,city,18,193.15377,1,0,0,0.0,9319,True,False
27,2020-06-30,54,PI,Fronteiras,2204303,city,77,662.36559,1,0,0,0.0,11625,True,False
27,2020-06-30,12,PI,Geminiano,2204352,city,4,73.50239,1,0,0,0.0,5442,True,False
27,2020-06-30,37,PI,Gilbués,2204402,city,9,84.19083,0,0,0,0.0,10690,True,False
27,2020-06-30,36,PI,Guadalupe,2204501,city,12,114.2966,2,0,0,0.0,10499,True,False
27,2020-06-30,43,PI,Hugo Napoleão,2204600,city,12,309.51767,1,0,0,0.0,3877,True,False
27,2020-06-30,68,PI,Ilha Grande,2204659,city,80,848.71632,10,1,0,0.0125,9426,True,False
27,2020-06-30,76,PI,Inhuma,2204709,city,62,405.01698,3,1,0,0.0161,15308,True,False
27,2020-06-30,54,PI,Ipiranga do Piauí,2204808,city,17,173.2749,0,0,0,0.0,9811,True,False
27,2020-06-30,34,PI,Isaías Coelho,2204907,city,26,304.12914,0,1,0,0.0385,8549,True,False
27,2020-06-30,38,PI,Itainópolis,2205003,city,6,52.03816,0,0,0,0.0,11530,True,False
27,2020-06-30,72,PI,Itaueira,2205102,city,5,45.37617,0,1,0,0.2,11019,True,False
27,2020-06-30,4,PI,Jacobina do Piauí,2205151,city,5,87.09284,4,0,0,0.0,5741,True,False
27,2020-06-30,43,PI,Jaicós,2205201,city,2,10.46901,0,0,0,0.0,19104,True,False
27,2020-06-30,24,PI,Jatobá do Piauí,2205276,city,4,82.21994,0,0,0,0.0,4865,True,False
27,2020-06-30,29,PI,Jerumenha,2205300,city,3,67.38544,0,0,0,0.0,4452,True,False
27,2020-06-30,42,PI,Joaquim Pires,2205409,city,81,564.30263,4,1,0,0.0123,14354,True,False
27,2020-06-30,15,PI,Joca Marques,2205458,city,17,312.32776,1,0,0,0.0,5443,True,False
27,2020-06-30,68,PI,José de Freitas,2205508,city,202,515.20098,43,7,0,0.0347,39208,True,False
27,2020-06-30,43,PI,Juazeiro do Piauí,2205516,city,10,182.54838,0,0,0,0.0,5478,True,False
27,2020-06-30,60,PI,Júlio Borges,2205524,city,6,106.62875,0,2,0,0.3333,5627,True,False
27,2020-06-30,2,PI,Jurema,2205532,city,1,20.99517,0,0,0,0.0,4763,True,False
27,2020-06-30,14,PI,Lagoa Alegre,2205557,city,35,409.74011,5,0,0,0.0,8542,True,False
27,2020-06-30,32,PI,Lagoa de São Francisco,2205573,city,9,133.1755,1,1,0,0.1111,6758,True,False
27,2020-06-30,73,PI,Lagoa do Barro do Piauí,2205565,city,90,1933.40494,0,0,0,0.0,4655,True,False
27,2020-06-30,49,PI,Lagoa do Piauí,2205581,city,80,1968.50394,4,1,0,0.0125,4064,True,False
27,2020-06-30,46,PI,Lagoa do Sítio,2205599,city,5,96.58103,1,0,0,0.0,5177,True,False
27,2020-06-30,26,PI,Lagoinha do Piauí,2205540,city,32,1124.78032,1,0,0,0.0,2845,True,False
27,2020-06-30,47,PI,Landri Sales,2205607,city,6,113.31445,0,0,0,0.0,5295,True,False
27,2020-06-30,75,PI,Luís Correia,2205706,city,204,673.02299,0,8,0,0.0392,30311,True,False
27,2020-06-30,69,PI,Luzilândia,2205805,city,473,1855.9209,37,11,0,0.0233,25486,True,False
27,2020-06-30,38,PI,Madeiro,2205854,city,128,1540.31288,37,1,0,0.0078,8310,True,False
27,2020-06-30,68,PI,Manoel Emídio,2205904,city,26,486.07216,6,2,0,0.0769,5349,True,False
27,2020-06-30,52,PI,Marcolândia,2205953,city,100,1177.5789,0,2,0,0.02,8492,True,False
27,2020-06-30,58,PI,Marcos Parente,2206001,city,8,175.86283,1,0,0,0.0,4549,True,False
27,2020-06-30,15,PI,Massapê do Piauí,2206050,city,1,15.52554,0,0,0,0.0,6441,True,False
27,2020-06-30,49,PI,Matias Olímpio,2206100,city,34,310.89978,5,2,0,0.0588,10936,True,False
27,2020-06-30,72,PI,Miguel Alves,2206209,city,241,713.86256,9,5,0,0.0207,33760,True,False
27,2020-06-30,7,PI,Miguel Leão,2206308,city,2,160.51364,0,0,0,0.0,1246,True,False
27,2020-06-30,36,PI,Milton Brandão,2206357,city,4,60.48692,1,0,0,0.0,6613,True,False
27,2020-06-30,65,PI,Monsenhor Gil,2206407,city,71,672.0939,5,2,0,0.0282,10564,True,False
27,2020-06-30,60,PI,Monsenhor Hipólito,2206506,city,37,477.48097,2,1,0,0.027,7749,True,False
27,2020-06-30,21,PI,Monte Alegre do Piauí,2206605,city,12,113.06888,1,0,0,0.0,10613,True,False
27,2020-06-30,64,PI,Morro Cabeça no Tempo,2206654,city,15,330.9797,4,0,0,0.0,4532,True,False
27,2020-06-30,53,PI,Morro do Chapéu do Piauí,2206670,city,89,1309.59388,2,0,0,0.0,6796,True,False
27,2020-06-30,16,PI,Murici dos Portelas,2206696,city,13,141.93689,0,1,0,0.0769,9159,True,False
27,2020-06-30,69,PI,Nazaré do Piauí,2206704,city,2,27.25167,0,1,0,0.5,7339,True,False
27,2020-06-30,71,PI,Nazária,2206720,city,15,175.02917,3,2,0,0.1333,8570,True,False
27,2020-06-30,18,PI,Nossa Senhora de Nazaré,2206753,city,13,266.94045,0,0,0,0.0,4870,True,False
27,2020-06-30,43,PI,Nossa Senhora dos Remédios,2206803,city,88,1012.42522,3,2,0,0.0227,8692,True,False
27,2020-06-30,44,PI,Nova Santa Rita,2207959,city,0,,0,0,0,0.0,4374,True,False
27,2020-06-30,11,PI,Novo Oriente do Piauí,2206902,city,11,167.55522,-1,0,0,0.0,6565,True,False
27,2020-06-30,39,PI,Novo Santo Antônio,2206951,city,10,334.33634,7,0,0,0.0,2991,True,False
27,2020-06-30,67,PI,Oeiras,2207009,city,226,610.33244,36,4,0,0.0177,37029,True,False
27,2020-06-30,44,PI,Olho D'Água do Piauí,2207108,city,13,528.67019,0,1,0,0.0769,2459,True,False
27,2020-06-30,42,PI,Padre Marcos,2207207,city,9,131.04252,0,1,0,0.1111,6868,True,False
27,2020-06-30,21,PI,Paes Landim,2207306,city,3,72.65682,1,0,0,0.0,4129,True,False
27,2020-06-30,12,PI,Pajeú do Piauí,2207355,city,1,29.50723,0,0,0,0.0,3389,True,False
27,2020-06-30,20,PI,Palmeira do Piauí,2207405,city,4,79.31787,0,0,0,0.0,5043,True,False
27,2020-06-30,64,PI,Palmeirais,2207504,city,8,55.02442,0,2,0,0.25,14539,True,False
27,2020-06-30,1,PI,Paquetá,2207553,city,1,25.34854,1,0,0,0.0,3945,True,False
27,2020-06-30,42,PI,Parnaguá,2207603,city,13,120.47076,0,0,0,0.0,10791,True,False
27,2020-06-30,95,PI,Parnaíba,2207702,city,2884,1884.00685,153,61,1,0.0212,153078,True,False
27,2020-06-30,44,PI,Passagem Franca do Piauí,2207751,city,13,301.41433,0,0,0,0.0,4313,True,False
27,2020-06-30,22,PI,Patos do Piauí,2207777,city,4,62.57822,0,0,0,0.0,6392,True,False
27,2020-06-30,48,PI,Pau D'Arco do Piauí,2207793,city,27,667.49073,0,0,0,0.0,4045,True,False
27,2020-06-30,43,PI,Paulistana,2207801,city,30,146.17746,4,0,0,0.0,20523,True,False
27,2020-06-30,47,PI,Pavussu,2207850,city,11,299.15692,0,1,0,0.0909,3677,True,False
27,2020-06-30,73,PI,Pedro II,2207900,city,89,229.72485,1,6,0,0.0674,38742,True,False
27,2020-06-30,42,PI,Pedro Laurentino,2207934,city,4,157.72871,0,0,0,0.0,2536,True,False
27,2020-06-30,77,PI,Picos,2208007,city,692,884.6616,93,12,0,0.0173,78222,True,False
27,2020-06-30,79,PI,Pimenteiras,2208106,city,130,1071.98813,4,1,0,0.0077,12127,True,False
27,2020-06-30,65,PI,Pio IX,2208205,city,21,113.97558,3,1,0,0.0476,18425,True,False
27,2020-06-30,86,PI,Piracuruca,2208304,city,104,361.22399,3,6,1,0.0577,28791,True,False
27,2020-06-30,67,PI,Piripiri,2208403,city,345,541.24439,16,7,0,0.0203,63742,True,False
27,2020-06-30,59,PI,Porto,2208502,city,48,381.92234,18,1,0,0.0208,12568,True,False
27,2020-06-30,22,PI,Prata do Piauí,2208601,city,3,95.20787,0,0,0,0.0,3151,True,False
27,2020-06-30,64,PI,Queimada Nova,2208650,city,41,455.96085,0,0,0,0.0,8992,True,False
27,2020-06-30,54,PI,Redenção do Gurguéia,2208700,city,8,91.13693,0,0,0,0.0,8778,True,False
27,2020-06-30,59,PI,Regeneração,2208809,city,23,127.93414,4,0,0,0.0,17978,True,False
27,2020-06-30,74,PI,Ribeira do Piauí,2208874,city,4,89.34554,0,0,0,0.0,4477,True,False
27,2020-06-30,49,PI,Ribeiro Gonçalves,2208908,city,98,1334.96799,2,3,0,0.0306,7341,True,False
27,2020-06-30,67,PI,Rio Grande do Piauí,2209005,city,13,202.11443,0,1,0,0.0769,6432,True,False
27,2020-06-30,42,PI,Santa Cruz do Piauí,2209104,city,8,128.20513,1,0,0,0.0,6240,True,False
27,2020-06-30,1,PI,Santa Cruz dos Milagres,2209153,city,1,24.88181,1,0,0,0.0,4019,True,False
27,2020-06-30,34,PI,Santa Filomena,2209203,city,2,31.98465,0,0,0,0.0,6253,True,False
27,2020-06-30,56,PI,Santa Luz,2209302,city,52,887.37201,15,1,0,0.0192,5860,True,False
27,2020-06-30,35,PI,Santana do Piauí,2209351,city,4,86.31852,0,0,0,0.0,4634,True,False
27,2020-06-30,12,PI,Santa Rosa do Piauí,2209377,city,5,95.11128,0,0,0,0.0,5257,True,False
27,2020-06-30,42,PI,Santo Antônio de Lisboa,2209401,city,3,46.76539,0,0,0,0.0,6415,True,False
27,2020-06-30,22,PI,Santo Antônio dos Milagres,2209450,city,2,92.54975,1,0,0,0.0,2161,True,False
27,2020-06-30,17,PI,Santo Inácio do Piauí,2209500,city,8,210.63718,0,1,0,0.125,3798,True,False
27,2020-06-30,2,PI,São Félix do Piauí,2209609,city,1,33.99048,0,0,0,0.0,2942,True,False
27,2020-06-30,38,PI,São Francisco de Assis do Piauí,2209658,city,3,52.12858,0,0,0,0.0,5755,True,False
27,2020-06-30,66,PI,São Francisco do Piauí,2209708,city,2,31.1381,0,1,0,0.5,6423,True,False
27,2020-06-30,12,PI,São Gonçalo do Gurguéia,2209757,city,4,131.53568,0,0,0,0.0,3041,True,False
27,2020-06-30,60,PI,São Gonçalo do Piauí,2209807,city,18,358.92323,1,1,0,0.0556,5015,True,False
27,2020-06-30,47,PI,São João da Canabrava,2209856,city,7,151.90972,0,0,0,0.0,4608,True,False
27,2020-06-30,54,PI,São João da Fronteira,2209872,city,13,215.16054,2,0,0,0.0,6042,True,False
27,2020-06-30,27,PI,São João da Serra,2209906,city,21,342.07526,11,0,0,0.0,6139,True,False
27,2020-06-30,4,PI,São João da Varjota,2209955,city,3,61.98347,1,1,0,0.3333,4840,True,False
27,2020-06-30,32,PI,São João do Arraial,2209971,city,13,162.72375,4,0,0,0.0,7989,True,False
27,2020-06-30,61,PI,São João do Piauí,2210003,city,35,169.89467,5,1,0,0.0286,20601,True,False
27,2020-06-30,96,PI,São José do Divino,2210052,city,8,149.64459,2,2,0,0.25,5346,True,False
27,2020-06-30,55,PI,São José do Peixe,2210102,city,5,133.51135,0,0,0,0.0,3745,True,False
27,2020-06-30,75,PI,São José do Piauí,2210201,city,16,238.62789,1,0,0,0.0,6705,True,False
27,2020-06-30,62,PI,São Julião,2210300,city,23,361.46472,0,1,0,0.0435,6363,True,False
27,2020-06-30,63,PI,São Lourenço do Piauí,2210359,city,1,21.86748,0,0,0,0.0,4573,True,False
27,2020-06-30,55,PI,São Luis do Piauí,2210375,city,7,264.75038,2,0,0,0.0,2644,True,False
27,2020-06-30,60,PI,São Miguel da Baixa Grande,2210383,city,3,122.3491,0,0,0,0.0,2452,True,False
27,2020-06-30,1,PI,São Miguel do Fidalgo,2210391,city,1,32.90556,1,0,0,0.0,3039,True,False
27,2020-06-30,34,PI,São Miguel do Tapuio,2210409,city,4,22.64749,0,0,0,0.0,17662,True,False
27,2020-06-30,64,PI,São Pedro do Piauí,2210508,city,44,307.88608,5,1,0,0.0227,14291,True,False
27,2020-06-30,78,PI,São Raimundo Nonato,2210607,city,421,1212.90694,50,3,0,0.0071,34710,True,False
27,2020-06-30,8,PI,Sebastião Barros,2210623,city,1,28.82675,0,1,0,1.0,3469,True,False
27,2020-06-30,48,PI,Sigefredo Pacheco,2210656,city,7,69.71417,0,1,0,0.1429,10041,True,False
27,2020-06-30,34,PI,Simões,2210706,city,38,259.68701,6,0,0,0.0,14633,True,False
27,2020-06-30,53,PI,Simplício Mendes,2210805,city,25,196.68004,5,0,0,0.0,12711,True,False
27,2020-06-30,49,PI,Socorro do Piauí,2210904,city,2,43.77325,0,1,0,0.5,4569,True,False
27,2020-06-30,28,PI,Sussuapara,2210938,city,21,312.03566,5,0,0,0.0,6730,True,False
27,2020-06-30,13,PI,Tanque do Piauí,2210979,city,2,72.33273,0,0,0,0.0,2765,True,False
27,2020-06-30,104,PI,Teresina,2211001,city,8294,959.01578,626,387,18,0.0467,864845,True,False
27,2020-06-30,74,PI,União,2211100,city,258,579.97078,14,7,0,0.0271,44485,True,False
27,2020-06-30,65,PI,Uruçuí,2211209,city,252,1168.9396,12,7,1,0.0278,21558,True,False
27,2020-06-30,61,PI,Valença do Piauí,2211308,city,150,717.08576,35,2,0,0.0133,20918,True,False
27,2020-06-30,36,PI,Várzea Branca,2211357,city,2,40.42854,0,1,0,0.5,4947,True,False
27,2020-06-30,67,PI,Várzea Grande,2211407,city,2,45.54771,0,0,0,0.0,4391,True,False
27,2020-06-30,51,PI,Vera Mendes,2211506,city,4,129.99675,0,0,0,0.0,3077,True,False
27,2020-06-30,59,PI,Vila Nova do Piauí,2211605,city,40,1346.34803,0,0,0,0.0,2971,True,False
27,2020-06-30,12,PI,Wall Ferraz,2211704,city,7,156.88032,0,0,0,0.0,4462,True,False
27,2020-06-30,54,PR,Abatiá,4100103,city,39,522.99852,1,0,0,0.0,7457,True,False
27,2020-06-30,20,PR,Adrianópolis,4100202,city,32,540.63186,3,1,0,0.0312,5919,True,False
27,2020-06-30,53,PR,Agudos do Sul,4100301,city,20,213.42439,0,0,0,0.0,9371,True,False
27,2020-06-30,93,PR,Almirante Tamandaré,4100400,city,150,126.45103,14,2,0,0.0133,118623,True,False
27,2020-06-30,33,PR,Altamira do Paraná,4100459,city,1,51.49331,0,0,0,0.0,1942,True,False
27,2020-06-30,15,PR,Altônia,4100509,city,6,27.20348,0,0,0,0.0,22056,True,False
27,2020-06-30,41,PR,Alto Paraíso,4128625,city,1,36.48304,0,0,0,0.0,2741,True,False
27,2020-06-30,74,PR,Alto Paraná,4100608,city,14,94.78673,1,0,0,0.0,14770,True,False
27,2020-06-30,15,PR,Alto Piquiri,4100707,city,10,101.66734,0,0,0,0.0,9836,True,False
27,2020-06-30,60,PR,Alvorada do Sul,4100806,city,9,78.90584,0,2,0,0.2222,11406,True,False
27,2020-06-30,73,PR,Amaporã,4100905,city,19,303.6599,0,0,0,0.0,6257,True,False
27,2020-06-30,58,PR,Ampére,4101002,city,6,31.32832,0,1,0,0.1667,19152,True,False
27,2020-06-30,43,PR,Anahy,4101051,city,9,321.31382,0,0,0,0.0,2801,True,False
27,2020-06-30,47,PR,Andirá,4101101,city,49,244.62084,5,1,0,0.0204,20031,True,False
27,2020-06-30,36,PR,Ângulo,4101150,city,1,34.15301,0,0,0,0.0,2928,True,False
27,2020-06-30,32,PR,Antonina,4101200,city,17,89.56797,1,0,0,0.0,18980,True,False
27,2020-06-30,26,PR,Antônio Olinto,4101309,city,6,80.71025,0,0,0,0.0,7434,True,False
27,2020-06-30,79,PR,Apucarana,4101408,city,109,80.74313,1,9,1,0.0826,134996,True,False
27,2020-06-30,91,PR,Arapongas,4101507,city,136,110.54484,7,6,1,0.0441,123027,True,False
27,2020-06-30,30,PR,Arapoti,4101606,city,63,224.07967,4,1,1,0.0159,28115,True,False
27,2020-06-30,1,PR,Arapuã,4101655,city,1,32.59452,1,0,0,0.0,3068,True,False
27,2020-06-30,89,PR,Araruna,4101705,city,34,243.37867,5,3,0,0.0882,13970,True,False
27,2020-06-30,91,PR,Araucária,4101804,city,375,260.7009,34,4,0,0.0107,143843,True,False
27,2020-06-30,77,PR,Assaí,4101903,city,19,125.66969,0,4,0,0.2105,15119,True,False
27,2020-06-30,91,PR,Assis Chateaubriand,4102000,city,84,251.78347,9,2,0,0.0238,33362,True,False
27,2020-06-30,11,PR,Astorga,4102109,city,3,11.48941,1,0,0,0.0,26111,True,False
27,2020-06-30,20,PR,Atalaia,4102208,city,2,51.38746,0,0,0,0.0,3892,True,False
27,2020-06-30,87,PR,Balsa Nova,4102307,city,50,386.36891,9,1,0,0.02,12941,True,False
27,2020-06-30,86,PR,Bandeirantes,4102406,city,28,89.26579,6,1,0,0.0357,31367,True,False
27,2020-06-30,29,PR,Barbosa Ferraz,4102505,city,10,86.44537,1,0,0,0.0,11568,True,False
27,2020-06-30,68,PR,Barracão,4102604,city,13,126.52068,1,0,0,0.0,10275,True,False
27,2020-06-30,41,PR,Bela Vista do Paraíso,4102802,city,21,136.39021,2,3,1,0.1429,15397,True,False
27,2020-06-30,30,PR,Bituruna,4102901,city,18,109.82976,2,0,0,0.0,16389,True,False
27,2020-06-30,3,PR,Boa Esperança,4103008,city,7,170.52375,0,0,0,0.0,4105,True,False
27,2020-06-30,70,PR,Boa Vista da Aparecida,4103057,city,28,368.85786,0,0,0,0.0,7591,True,False
27,2020-06-30,30,PR,Bocaiúva do Sul,4103107,city,14,108.15822,0,1,0,0.0714,12944,True,False
27,2020-06-30,25,PR,Bom Jesus do Sul,4103156,city,3,84.72183,0,1,0,0.3333,3541,True,False
27,2020-06-30,14,PR,Bom Sucesso,4103206,city,2,28.44141,0,0,0,0.0,7032,True,False
27,2020-06-30,9,PR,Borrazópolis,4103305,city,0,,0,0,0,0.0,6592,True,False
27,2020-06-30,42,PR,Braganey,4103354,city,28,515.93882,3,1,0,0.0357,5427,True,False
27,2020-06-30,8,PR,Brasilândia do Sul,4103370,city,2,75.44323,0,0,0,0.0,2651,True,False
27,2020-06-30,52,PR,Cafeara,4103404,city,1,34.08316,0,0,0,0.0,2934,True,False
27,2020-06-30,42,PR,Cafelândia,4103453,city,33,182.11921,7,1,0,0.0303,18120,True,False
27,2020-06-30,21,PR,Cafezal do Sul,4103479,city,3,74.18398,0,0,0,0.0,4044,True,False
27,2020-06-30,25,PR,Califórnia,4103503,city,10,116.68611,5,1,1,0.1,8570,True,False
27,2020-06-30,47,PR,Cambará,4103602,city,33,130.12618,0,0,0,0.0,25360,True,False
27,2020-06-30,91,PR,Cambé,4103701,city,132,123.90527,2,5,0,0.0379,106533,True,False
27,2020-06-30,1,PR,Cambira,4103800,city,1,12.71456,1,0,0,0.0,7865,True,False
27,2020-06-30,83,PR,Campina da Lagoa,4103909,city,4,28.16505,0,1,0,0.25,14202,True,False
27,2020-06-30,89,PR,Campina Grande do Sul,4104006,city,150,346.51636,2,6,0,0.04,43288,True,False
27,2020-06-30,52,PR,Campo Bonito,4104055,city,28,730.4983,0,0,0,0.0,3833,True,False
27,2020-06-30,65,PR,Campo do Tenente,4104105,city,4,50.18191,2,1,0,0.25,7971,True,False
27,2020-06-30,106,PR,Campo Largo,4104204,city,345,261.35968,19,9,2,0.0261,132002,True,False
27,2020-06-30,89,PR,Campo Magro,4104253,city,36,122.79146,1,1,0,0.0278,29318,True,False
27,2020-06-30,98,PR,Campo Mourão,4104303,city,180,189.75532,21,4,0,0.0222,94859,True,False
27,2020-06-30,21,PR,Cândido de Abreu,4104402,city,4,26.63471,1,0,0,0.0,15018,True,False
27,2020-06-30,32,PR,Candói,4104428,city,7,43.8075,0,0,0,0.0,15979,True,False
27,2020-06-30,28,PR,Cantagalo,4104451,city,22,165.20237,2,1,0,0.0455,13317,True,False
27,2020-06-30,43,PR,Capanema,4104501,city,9,47.06128,0,0,0,0.0,19124,True,False
27,2020-06-30,41,PR,Capitão Leônidas Marques,4104600,city,20,126.74271,3,0,0,0.0,15780,True,False
27,2020-06-30,42,PR,Carambeí,4104659,city,73,311.76596,9,3,0,0.0411,23415,True,False
27,2020-06-30,63,PR,Carlópolis,4104709,city,40,279.32961,1,0,0,0.0,14320,True,False
27,2020-06-30,100,PR,Cascavel,4104808,city,2828,861.00337,227,46,2,0.0163,328454,True,False
27,2020-06-30,94,PR,Castro,4104907,city,52,72.74355,4,0,0,0.0,71484,True,False
27,2020-06-30,31,PR,Catanduvas,4105003,city,31,304.24968,7,0,0,0.0,10189,True,False
27,2020-06-30,51,PR,Centenário do Sul,4105102,city,8,73.88935,0,0,0,0.0,10827,True,False
27,2020-06-30,13,PR,Cerro Azul,4105201,city,15,84.3692,2,0,0,0.0,17779,True,False
27,2020-06-30,65,PR,Céu Azul,4105300,city,48,407.9898,10,0,0,0.0,11765,True,False
27,2020-06-30,88,PR,Chopinzinho,4105409,city,14,72.71216,0,0,0,0.0,19254,True,False
27,2020-06-30,111,PR,Cianorte,4105508,city,460,556.76592,20,4,0,0.0087,82620,True,False
27,2020-06-30,48,PR,Cidade Gaúcha,4105607,city,10,79.03889,1,1,0,0.1,12652,True,False
27,2020-06-30,29,PR,Clevelândia,4105706,city,72,434.80887,4,5,1,0.0694,16559,True,False
27,2020-06-30,101,PR,Colombo,4105805,city,331,135.80824,39,14,4,0.0423,243726,True,False
27,2020-06-30,53,PR,Colorado,4105904,city,40,166.58337,12,1,0,0.025,24012,True,False
27,2020-06-30,38,PR,Congonhinhas,4106001,city,11,124.74484,0,2,0,0.1818,8818,True,False
27,2020-06-30,32,PR,Conselheiro Mairinck,4106100,city,27,699.48187,2,0,0,0.0,3860,True,False
27,2020-06-30,94,PR,Contenda,4106209,city,22,118.3814,5,1,0,0.0455,18584,True,False
27,2020-06-30,40,PR,Corbélia,4106308,city,43,251.88917,3,0,0,0.0,17071,True,False
27,2020-06-30,90,PR,Cornélio Procópio,4106407,city,251,524.61072,3,14,0,0.0558,47845,True,False
27,2020-06-30,35,PR,Coronel Domingos Soares,4106456,city,152,2027.47766,1,0,0,0.0,7497,True,False
27,2020-06-30,50,PR,Coronel Vivida,4106506,city,7,33.76097,0,0,0,0.0,20734,True,False
27,2020-06-30,18,PR,Corumbataí do Sul,4106555,city,15,465.98322,1,0,0,0.0,3219,True,False
27,2020-06-30,44,PR,Cruzeiro do Iguaçu,4106571,city,7,164.62841,0,0,0,0.0,4252,True,False
27,2020-06-30,38,PR,Cruzeiro do Oeste,4106605,city,19,90.77011,0,0,0,0.0,20932,True,False
27,2020-06-30,73,PR,Cruzeiro do Sul,4106704,city,7,156.63459,0,0,0,0.0,4469,True,False
27,2020-06-30,17,PR,Cruz Machado,4106803,city,8,42.76245,0,0,0,0.0,18708,True,False
27,2020-06-30,26,PR,Cruzmaltina,4106852,city,9,305.08475,0,0,0,0.0,2950,True,False
27,2020-06-30,111,PR,Curitiba,4106902,city,4115,212.86997,241,145,6,0.0352,1933105,True,False
27,2020-06-30,29,PR,Curiúva,4107009,city,7,46.35455,0,0,0,0.0,15101,True,False
27,2020-06-30,14,PR,Diamante D'Oeste,4107157,city,24,456.88178,6,0,0,0.0,5253,True,False
27,2020-06-30,39,PR,Diamante do Norte,4107108,city,3,58.97385,0,0,0,0.0,5087,True,False
27,2020-06-30,42,PR,Diamante do Sul,4107124,city,19,552.48619,1,0,0,0.0,3439,True,False
27,2020-06-30,74,PR,Dois Vizinhos,4107207,city,8,19.68456,0,0,0,0.0,40641,True,False
27,2020-06-30,41,PR,Douradina,4107256,city,5,57.16246,0,0,0,0.0,8747,True,False
27,2020-06-30,41,PR,Doutor Camargo,4107306,city,10,167.25205,1,0,0,0.0,5979,True,False
